source_root,method,dataset,experiment,epoch,clip_style,clip_content,clip_dir,content_lpips,fid,artfid,delta_l2,nfe,style_strength,num_styles,projection_mode,variant,timing_sec,timestamp,relative_path
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8019561223189036,,,0.30972865730524063,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/axis_scale_spectrum_x175_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8018310713768005,,,0.30785325119892754,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/axis_scale_color_x250_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8017735747496287,,,0.31032329976558687,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/local_patch_org_expr_only_safety125_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8017699297269185,,,0.31141785820325213,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/local_patch_org_x5_safety125_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8016877663135529,,,0.306665248076121,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/axis_scale_color_x150_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8016488436857859,,,0.3107939847310384,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/local_patch_org_x2_safety125_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8015965966383616,,,0.30926575789848965,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/local_patch_org_x1_safety125_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8014747011661529,,,0.30678640176852545,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/axis_scale_spectrum_x125_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8013834245999654,,,0.30822275539239247,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/local_patch_org_geometry_filter_g003_120b_b48_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8013097202777862,,,0.30531495849291485,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/axis_scale_specgeo_x120_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8013059262434642,,,0.3080677568912506,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/local_patch_org_relative_spatial_rank4_120b_b80_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8012208195527395,,,0.37766859292984006,,,,,,,,,,,SchrodingerBridge/exp/spatial_prototype_init/eval_proto_gate_g2_min25_quick_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8012099162737528,,,0.3081856138507525,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/local_patch_org_spatial_gate_rank4_g010_q070_120b_b48_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8011425395806631,,,0.3056802800297737,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/local_patch_org_content_relative_release_20b_b80_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8011301064491272,,,0.3040876098473867,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/axis_scale_geometry_x125_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,baseline,-1,0.8010305869579315,,,0.30761743555466337,,,,,,,,baseline,,,SchrodingerBridge/exp/tokenizer_control_probes/fieldbound_or_budget_n6/baseline/summary.json
