source_root,method,dataset,experiment,epoch,clip_style,clip_content,clip_dir,content_lpips,fid,artfid,delta_l2,nfe,style_strength,num_styles,projection_mode,variant,timing_sec,timestamp,relative_path
Latent_Style,LANCET/LBM,aaai2027_inmortal,aaai2027_inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16,13,0.737215175628662,0.0,0.0,0.6069087232,,,,,,,,,215.65668208299996,2026-06-07 15:01:57,SchrodingerBridge/exp/aaai2027_inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16/full_eval_fast_snapshot/epoch_0013/summary.json
Latent_Style,LANCET/LBM,aaai2027_inmortal,aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue,12,0.735618736187617,0.0,0.0,0.6203219975066666,,,,,,,,,246.13025093300007,2026-06-07 11:38:41,SchrodingerBridge/exp/aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue/full_eval_fast_snapshot/epoch_0012/summary.json
Latent_Style,LANCET/LBM,aaai2027_inmortal,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16,13,0.7355936773618064,0.0,0.0,0.5915051698266667,,,,,,,,,90.29934484500018,2026-06-07 14:28:37,SchrodingerBridge/exp/aaai2027_inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16/full_eval_fast_snapshot/epoch_0013/summary.json
Latent_Style,LANCET/LBM,aaai2027_inmortal,aaai2027_inmortal_xpred_bary_seed42_b16,3,0.7345409573713938,0.0,0.0,0.5733160819866666,,,,,,,,,152.0101831269999,2026-06-08 04:47:10,SchrodingerBridge/exp/aaai2027_inmortal_xpred_bary_seed42_b16/full_eval/epoch_0003/summary.json
Latent_Style,LANCET/LBM,aaai2027_inmortal,aaai2027_inmortal_xpred_kmanifold_seed42_b32,7,0.7340898714065551,0.0,0.0,0.63813356068,,,,,,,,,131.10519436300007,2026-06-08 07:32:42,SchrodingerBridge/exp/aaai2027_inmortal_xpred_kmanifold_seed42_b32/full_eval/epoch_0007/summary.json
Latent_Style,LANCET/LBM,aaai2027_inmortal,aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16,6,0.7338611534833908,0.0,0.0,0.62782368906,,,,,,,,,85.34430214699978,2026-06-08 11:11:00,SchrodingerBridge/exp/aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16/full_eval_fast_snapshot/epoch_0006/summary.json
Latent_Style,LANCET/LBM,aaai2027_inmortal,aaai2027_inmortal_xpred_kmanifold_pattn_queue_seed42_b16,6,0.7326863305568695,0.0,0.0,0.6270424386533333,,,,,,,,,92.06055921500047,2026-06-07 22:45:49,SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_queue_seed42_b16/full_eval/epoch_0006/summary.json
Latent_Style,LANCET/LBM,aaai2027_inmortal,aaai2027_round2_sde_i2sb_sigma_0p5_seed42_b8a2,6,0.7320969607830048,0.0,0.0,0.6344702431066668,,,,,,,,,108.29893653200088,2026-06-12 08:31:31,exp/inmortal-exp/aaai2027_round2_sde_i2sb_sigma_0p5_seed42_b8a2/full_eval/epoch_0006/summary.json
Latent_Style,LANCET/LBM,aaai2027_inmortal,aaai2027_inmortal_xpred_queue_seed42_b16,5,0.7308790712356565,0.0,0.0,0.5514159456666667,,,,,,,,,95.49560514000041,2026-06-07 22:04:33,SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_queue_seed42_b16/full_eval/epoch_0005/summary.json
Latent_Style,LANCET/LBM,aaai2027_inmortal,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2,13,0.7303320403099061,0.0,0.0,0.45594069648,,,,,,,,,87.84403297499921,2026-06-07 23:09:49,SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2/full_eval/epoch_0013/summary.json
