src_style,tgt_style,src_image,gen_image,content_lpips,clip_dir,clip_style,clip_content,pred_style,class_correct
Hayao,Hayao,0.jpg,Hayao_0_to_Hayao.jpg,0.0021820003,0.08029891550540924,0.8649616241455078,0.99809957,Hayao,1
Hayao,cezanne,0.jpg,Hayao_0_to_cezanne.jpg,0.58317083,0.4428776502609253,0.5492253303527832,0.734541,Hayao,0
Hayao,monet,0.jpg,Hayao_0_to_monet.jpg,0.58629364,0.4760475754737854,0.5296482443809509,0.67787105,Hayao,0
Hayao,photo,0.jpg,Hayao_0_to_photo.jpg,0.5964627,0.633484959602356,0.7154741287231445,0.68331766,Hayao,0
Hayao,vangogh,0.jpg,Hayao_0_to_vangogh.jpg,0.60972464,0.6922879219055176,0.742335319519043,0.64983004,Hayao,0
Hayao,Hayao,1000.jpg,Hayao_1000_to_Hayao.jpg,0.0031918446,0.052501846104860306,0.8663135766983032,0.99768984,Hayao,1
Hayao,cezanne,1000.jpg,Hayao_1000_to_cezanne.jpg,0.5530867,0.6075947284698486,0.6133898496627808,0.5549512,Hayao,0
Hayao,monet,1000.jpg,Hayao_1000_to_monet.jpg,0.6176721,0.6367299556732178,0.616639256477356,0.5424737,Hayao,0
Hayao,photo,1000.jpg,Hayao_1000_to_photo.jpg,0.57277524,0.6476643085479736,0.6668474078178406,0.58503747,Hayao,0
Hayao,vangogh,1000.jpg,Hayao_1000_to_vangogh.jpg,0.6123527,0.6319481134414673,0.6603578329086304,0.57623154,Hayao,0
Hayao,Hayao,1001.jpg,Hayao_1001_to_Hayao.jpg,0.0023569479,-0.11113649606704712,0.8832167387008667,0.99960023,Hayao,1
Hayao,cezanne,1001.jpg,Hayao_1001_to_cezanne.jpg,0.62399244,0.6081602573394775,0.643928050994873,0.6204681,Hayao,0
Hayao,monet,1001.jpg,Hayao_1001_to_monet.jpg,0.6176659,0.6271780729293823,0.6159689426422119,0.5511067,Hayao,0
Hayao,photo,1001.jpg,Hayao_1001_to_photo.jpg,0.6363221,0.6682658195495605,0.6826736927032471,0.61058986,Hayao,0
Hayao,vangogh,1001.jpg,Hayao_1001_to_vangogh.jpg,0.59824705,0.5614688396453857,0.6217212080955505,0.6308974,Hayao,0
Hayao,Hayao,1006.jpg,Hayao_1006_to_Hayao.jpg,0.0025784215,0.21082530915737152,0.8836141228675842,0.9994037,Hayao,1
Hayao,cezanne,1006.jpg,Hayao_1006_to_cezanne.jpg,0.6243845,0.6240679025650024,0.6384617686271667,0.6329524,Hayao,0
